pozo,fecha,tipo de registro,estrangulador (pg),nivel medio de los disparos (mbmr),gradiente pozo (kg/cm2/m),gradiente yacimiento (kg/cm2/m),presion superficie (kg/cm2),de fondo cerrado gradiente de yacimiento (kg/cm2),de fondo cerrado gradiente de pozo (kg/cm2)
SITIO GRANDE 701,29-01-94,CERRADO,N/A,3806.5,0,0.0789,2.31,300.94,300.95
SITIO GRANDE 701,13-05-94,CERRADO,N/A,3806.5,0,0.0789,14.83,301.92,301.93
SITIO GRANDE 701,22-07-94,CERRADO,N/A,3806.5,0,0.0789,0,302.84,302.85
SITIO GRANDE 701,09-09-94,CERRADO,N/A,3806.5,0,0.0789,8.05,304.62,304.63
SITIO GRANDE 701,14-11-94,CERRADO,N/A,3806.5,0,0.0789,43.34,304.06,304.07
SITIO GRANDE 701,01-09-95,CERRADO,N/A,3806.5,0,0.0789,43.12,306.79,306.8
SITIO GRANDE 701,22-04-95,CERRADO,N/A,3806.5,0,0.0789,80.76,305.21,305.22
SITIO GRANDE 701,29-05-95,CERRADO,N/A,3806.5,0,0.0789,80.76,307.25,307.26
SITIO GRANDE 701,06-08-95,CERRADO,N/A,3806.5,0,0.0789,80.76,302.97,302.98
SITIO GRANDE 701,14-06-95,CERRADO,N/A,3806.5,0,0.0789,80.76,294.53,294.54
SITIO GRANDE 701,08-05-95,CERRADO,N/A,3806.5,0,0.0789,80.76,304.35,304.36
SITIO GRANDE 701,03-11-96,CERRADO,N/A,3806.5,0,0.0789,80.76,306.5,306.51
SITIO GRANDE 701,20-06-96,CERRADO,N/A,3806.5,0,0.0789,80.76,299.3,299.31
SITIO GRANDE 701,09-09-96,CERRADO,N/A,3806.5,0,0.0789,80.76,305.42,305.41
SITIO GRANDE 701,11-06-96,CERRADO,N/A,3806.5,0,0.0789,94.41,304.36,304.62
SITIO GRANDE 701,12-10-96,CERRADO,N/A,3806.5,0,0.0789,94.57,304.65,304.64
SITIO GRANDE 701,03-07-01,CERRADO,N/A,3806.5,0,0.0789,39.39,306.24,306.37
SITIO GRANDE 701,14-11-01,CERRADO,N/A,3806.5,0,0.0789,56.95,308.93,309.1
SITIO GRANDE 701,26-06-02,CERRADO,N/A,3806.5,0,0.0789,49.27,261.1,261.25
SITIO GRANDE 701,08-09-02,CERRADO,N/A,3806.5,0,0.0789,15.69,177.29,177.28
SITIO GRANDE 701,08-12-02,CERRADO,N/A,3806.5,0,0.0789,111.5,78.6,78.57
SITIO GRANDE 701,10-02-02,CERRADO,N/A,3806.5,0,0.0789,75.4,307.34,307.33
SITIO GRANDE 701,14-02-03,CERRADO,N/A,3806.5,0,0.0789,111,303.35,303.36
SITIO GRANDE 701,06-09-03,CERRADO,N/A,3806.5,0,0.0789,7.64,300.08,300.09
SITIO GRANDE 701,05-11-04,CERRADO,N/A,3806.5,0,0.0789,28.27,314.34,314.33
SITIO GRANDE 701,03-09-05,CERRADO,N/A,3806.5,0,0.0789,4.47,314.17,316.28
SITIO GRANDE 701,03-10-05,CERRADO,N/A,3806.5,0,0.0789,5.43,314.17,316.28
SITIO GRANDE 701,03-11-05,CERRADO,N/A,3806.5,0,0.0789,0,314.16,316.26
SITIO GRANDE 701,03-12-05,CERRADO,N/A,3806.5,0,0.0789,0,314.15,316.26
SITIO GRANDE 701,13-03-05,CERRADO,N/A,3806.5,0,0.0789,143.26,314.16,316.27
SITIO GRANDE 701,14-03-05,CERRADO,N/A,3806.5,0,0.0789,128.72,314.17,316.28
SITIO GRANDE 701,25-07-05,CERRADO,N/A,3806.5,0,0.0789,155.16,316.78,319.38
SITIO GRANDE 701,25-07-05,CERRADO,N/A,3806.5,0,0.0789,155.16,319.6,319.37
SITIO GRANDE 701,14-06-06,CERRADO,N/A,3806.5,0,0.0789,0.33,324.48,324.22
SITIO GRANDE 701,26-09-06,CERRADO,N/A,3806.5,0,0.0789,0.4,324.88,324.9
SITIO GRANDE 701,21-03-07,CERRADO,N/A,3806.5,0,0.0789,1.04,321.35,324.2
SITIO GRANDE 701,25-03-07,CERRADO,N/A,3806.5,0,0.0789,1.01,318.7,321.42
SITIO GRANDE 801,18-06-84,CERRADO,N/A,3808.5,0,0.056,83.6,281.93,281.93
SITIO GRANDE 801,08-08-84,CERRADO,N/A,3808.5,0,0.056,62.5,278.62,278.61
SITIO GRANDE 801,13-01-86,CERRADO,N/A,3808.5,0,0.056,89,267.03,267.04
SITIO GRANDE 801,20-10-01,CERRADO,N/A,3764,0,0.056,32,272.49,297.47
SITIO GRANDE 801,11-10-01,CERRADO,N/A,3764,0,0.056,6.8,302.34,302.6
SITIO GRANDE 801,06-06-02,CERRADO,N/A,3764,0,0.056,7,277.57,303.02
SITIO GRANDE 801,09-03-03,CERRADO,N/A,3764,0,0.056,5.6,306.66,306.95
SITIO GRANDE 801,13-03-04,CERRADO,N/A,3764,0,0.056,0,309.8,309.8
SITIO GRANDE 801,10-12-04,CERRADO,N/A,3764,0,0.056,0,313.21,313.21
SITIO GRANDE 801,27-12-04,CERRADO,N/A,3764,0,0.056,0,388.66,388.66
SITIO GRANDE 801,21-10-05,CERRADO,"1/4""",3764,0,0.056,0,330.39,330.39
SITIO GRANDE 801,22-09-08,CERRADO,Inyector de CO2,3764,0,0.056,0,322.46,322.46
SITIO GRANDE 801,22-09-08,CERRADO,Inyector de CO2,3764,0,0.056,0,322.46,322.46
SITIO GRANDE 811,13-06-08,CERRADO,Inyector de CO2,2067.5,0,0.056,0,208.28,207.61
SITIO GRANDE 811,19-01-11,CERRADO,Inyector de CO2,2067.5,0,0.056,0,207.29,206.61
SITIO GRANDE 811,19-03-12,CERRADO,Inyector de CO2,2067.5,0,0.056,0,208.13,207.49
SITIO GRANDE 811,19-02-13,CERRADO,N/A,2068,0,0.056,0,208.98,208.32
SITIO GRANDE 901,18-04-85,CERRADO,N/A,3975,0,0.0582,1.1,273.7,273.7
SITIO GRANDE 901,04-12-89,CERRADO,N/A,3975,0,0.0582,2.5,287.03,287.04
SITIO GRANDE 901,15-08-89,CERRADO,N/A,3975,0,0.0582,9.45,289.4,289.4
SITIO GRANDE 901,09-11-89,CERRADO,N/A,3975,0,0.0582,11.3,287.6,287.6
SITIO GRANDE 901,26-02-90,CERRADO,N/A,3975,0,0.0582,41.5,292.1,292.1
SITIO GRANDE 901,14-05-90,CERRADO,N/A,3975,0,0.0582,11.3,299.1,299.1
SITIO GRANDE 901,18-08-90,CERRADO,N/A,3975,0,0.0582,18.4,295.3,295.3
SITIO GRANDE 901,17-12-90,CERRADO,N/A,3975,0,0.0582,2.3,298.1,298.1
SITIO GRANDE 901,17-01-91,CERRADO,N/A,3975,0,0.0582,5.8,299.8,299.8
SITIO GRANDE 901,18-04-91,CERRADO,N/A,3975,0,0.0582,5.9,304.3,304.3
SITIO GRANDE 901,22-07-91,CERRADO,N/A,3975,0,0.0582,5,301.7,301.7
SITIO GRANDE 901,15-10-91,CERRADO,N/A,3975,0,0.0582,0,298.6,298.6
SITIO GRANDE 901,11-09-91,CERRADO,N/A,3975,0,0.0582,4.7,297.5,297.5
SITIO GRANDE 901,31-12-91,CERRADO,N/A,3975,0,0.0582,3.4,300.61,302.66
SITIO GRANDE 901,04-03-92,CERRADO,N/A,3975,0,0.0582,4,299.41,301.47
SITIO GRANDE 901,18-05-92,CERRADO,N/A,3975,0,0.0582,5.1,304.7,304.7
SITIO GRANDE 901,16-06-92,CERRADO,N/A,3975,0,0.0582,4.7,303.1,303.1
SITIO GRANDE 901,17-07-92,CERRADO,N/A,3975,0,0.0582,6.37,305.7,305.7
SITIO GRANDE 901,03-12-93,CERRADO,N/A,3975,0,0.0582,4.4,310.7,310.7
SITIO GRANDE 901,06-02-93,CERRADO,N/A,3920,0,0.0582,3.18,302.19,302.19
SITIO GRANDE 901,08-10-93,CERRADO,N/A,3920,0,0.0582,3.06,305.5,305.5
SITIO GRANDE 901,11-08-93,CERRADO,N/A,3920,0,0.0582,2.67,297.75,297.75
SITIO GRANDE 901,17-11-93,CERRADO,N/A,3920,0,0.0582,3.57,298.56,298.7
SITIO GRANDE 901,06-03-94,CERRADO,N/A,3920,0,0.0582,3.05,300.11,300.11
SITIO GRANDE 901,09-05-94,CERRADO,N/A,3920,0,0.0582,1.42,303.81,303.81
SITIO GRANDE 901,28-10-94,CERRADO,N/A,3920,0,0.0582,2.66,300.83,300.83
SITIO GRANDE 901,19-12-94,CERRADO,N/A,3920,0,0.0582,1.78,303.11,303.11
SITIO GRANDE 901,03-11-95,CERRADO,N/A,3920,0,0.0582,1.98,305.68,305.68
SITIO GRANDE 901,15-06-95,CERRADO,N/A,3920,0,0.0582,1.85,299.35,299.35
SITIO GRANDE 901,07-07-95,CERRADO,N/A,3920,0,0.0582,0.71,305.63,305.63
SITIO GRANDE 901,09-11-95,CERRADO,N/A,3920,0,0.0582,2.69,301.03,301.03
SITIO GRANDE 901,01-12-96,CERRADO,N/A,3920,0,0.0582,2.87,308.37,308.37
SITIO GRANDE 901,04-05-96,CERRADO,N/A,3920,0,0.0582,1.53,310.81,310.81
SITIO GRANDE 901,14-05-96,CERRADO,N/A,3920,0,0.0582,1.84,309.84,309.84
SITIO GRANDE 901,16-07-96,CERRADO,N/A,3920,0,0.0582,2.33,293.67,293.67
SITIO GRANDE 901,10-01-96,CERRADO,N/A,3920,0,0.0582,1.97,303.61,303.61
SITIO GRANDE 901,18-11-96,CERRADO,N/A,3920,0,0.0582,6.14,306.67,306.67
SITIO GRANDE 901,12-11-96,CERRADO,N/A,3920,0,0.0582,5.72,305.3,305.3
SITIO GRANDE 901,05-12-97,CERRADO,N/A,3920,0,0.0582,2.32,302.83,302.83
SITIO GRANDE 901,07-12-97,CERRADO,N/A,3920,0,0.0582,14.62,306.81,306.81
SITIO GRANDE 901,10-06-97,CERRADO,N/A,3920,0,0.0582,10.73,306.85,306.85
SITIO GRANDE 901,19-01-98,CERRADO,N/A,3920,0,0.0582,105.1,297.4,297.4
SITIO GRANDE 901,26-05-98,CERRADO,N/A,3920,0,0.0582,91.26,307.18,307.18
SITIO GRANDE 901,15-07-98,CERRADO,N/A,3920,0,0.0582,91.26,305.82,305.82
SITIO GRANDE 901,08-12-98,CERRADO,N/A,3920,0,0.0582,91.26,308.49,308.49
SITIO GRANDE 901,10-06-98,CERRADO,N/A,3920,0,0.0582,91.26,309.38,309.38
SITIO GRANDE 901,01-07-99,CERRADO,N/A,3920,0,0.0582,91.26,302.61,302.61
SITIO GRANDE 901,05-06-99,CERRADO,N/A,3920,0,0.0582,91.26,308.05,308.19
SITIO GRANDE 901,09-03-99,CERRADO,N/A,3920,0,0.0582,91.26,308.58,308.73
SITIO GRANDE 901,01-05-00,CERRADO,N/A,3920,0,0.0582,91.26,310.12,310.27
SITIO GRANDE 901,17-05-00,CERRADO,N/A,3920,0,0.0582,91.26,305.97,306.12
SITIO GRANDE 901,09-07-00,CERRADO,N/A,3920,0,0.0582,91.26,309.73,309.86
SITIO GRANDE 901,18-01-01,CERRADO,N/A,3920,0,0.0582,91.26,313.03,313.19
SITIO GRANDE 901,09-12-01,CERRADO,N/A,3920,0,0.0582,91.26,314.72,314.87
SITIO GRANDE 901,17-01-02,CERRADO,N/A,3920,0,0.0582,91.26,317.68,317.84
SITIO GRANDE 901,05-09-02,CERRADO,N/A,3920,0,0.0582,91.26,318.71,318.87
SITIO GRANDE 901,13-10-02,CERRADO,N/A,3929,0,0.0582,91.26,319.76,319.76
SITIO GRANDE 901,03-04-03,CERRADO,N/A,3929,0,0.0582,91.26,317.76,317.52
SITIO GRANDE 901,13-03-04,CERRADO,N/A,3929,0,0.0582,91.26,324.28,323.95
SITIO GRANDE 901,13-07-04,CERRADO,N/A,3929,0,0.0582,92.46,324.78,324.56
SITIO GRANDE 901,02-07-05,CERRADO,N/A,3929,0,0.0582,94.37,318.69,325.15
SITIO GRANDE 901,02-08-05,CERRADO,N/A,3929,0,0.0582,61.31,318.75,325.21
SITIO GRANDE 901,02-09-05,CERRADO,N/A,3929,0,0.0582,75.58,318.8,325.26
SITIO GRANDE 901,02-10-05,CERRADO,N/A,3929,0,0.0582,0,318.84,325.3
SITIO GRANDE 901,02-11-05,CERRADO,N/A,3929,0,0.0582,0,318.88,325.35
SITIO GRANDE 901,02-12-05,CERRADO,N/A,3929,0,0.0582,0,318.91,325.37
SITIO GRANDE 901,13-02-05,CERRADO,N/A,3929,0,0.0582,0,318.92,325.38
SITIO GRANDE 901,14-02-05,CERRADO,N/A,3929,0,0.0582,0,318.92,325.38
SITIO GRANDE 901,15-02-05,CERRADO,N/A,3929,0,0.0582,10.7,318.9,325.37
SITIO GRANDE 901,16-02-05,CERRADO,N/A,3929,0,0.0582,0,318.92,325.38
SITIO GRANDE 901,17-02-05,CERRADO,N/A,3929,0,0.0582,0,318.92,325.38
SITIO GRANDE 901,18-02-05,CERRADO,N/A,3929,0,0.0582,0,318.94,325.4
SITIO GRANDE 901,19-02-05,CERRADO,N/A,3929,0,0.0582,0,318.97,325.43
SITIO GRANDE 901,20-02-05,CERRADO,N/A,3929,0,0.0582,0,319.01,325.47
SITIO GRANDE 901,21-02-05,CERRADO,N/A,3929,0,0.0582,0,319.06,325.52
SITIO GRANDE 901,22-02-05,CERRADO,N/A,3929,0,0.0582,0,319.06,325.52
SITIO GRANDE 901,07-08-05,CERRADO,N/A,3929,0,0.0582,0,329.71,328.28
SITIO GRANDE 901,21-10-05,CERRADO,N/A,3929,0,0.0582,0,333,331.94
SITIO GRANDE 901,02-01-06,CERRADO,N/A,3929,0,0.0582,0,324.22,330.89
SITIO GRANDE 901,07-07-06,CERRADO,N/A,3929,0,0.0582,0,331.34,331.1
SITIO GRANDE 911,30-03-85,CERRADO,N/A,3943,0,0.056,0,281.2,281.2
SITIO GRANDE 911,13-01-86,CERRADO,N/A,3943,0,0.056,0,282.6,282.6
SITIO GRANDE 911,15-07-90,CERRADO,N/A,3943,0,0.056,0,299.7,299.7
SITIO GRANDE 911,20-09-90,CERRADO,N/A,3943,0,0.056,0,301,301
SITIO GRANDE 911,18-01-91,CERRADO,N/A,3943,0,0.056,0,301.2,301.2
SITIO GRANDE 911,18-04-91,CERRADO,N/A,3943,0,0.056,0,306.97,307.12
SITIO GRANDE 911,23-07-91,CERRADO,N/A,3943,0,0.056,0,306.97,307.11
SITIO GRANDE 911,10-10-91,CERRADO,N/A,3943,0,0.056,0,303.77,303.88
SITIO GRANDE 911,15-01-92,CERRADO,N/A,3943,0,0.056,0,306.27,306.38
SITIO GRANDE 911,04-09-92,CERRADO,N/A,3943,0,0.056,0,302.37,302.49
SITIO GRANDE 911,17-07-92,CERRADO,N/A,3943,0,0.056,0,306.67,306.79
SITIO GRANDE 911,14-03-93,CERRADO,N/A,3943,0,0.056,6.53,316.03,316.03
SITIO GRANDE 911,15-07-93,CERRADO,N/A,3943,0,0.056,26.49,314.85,314.77
SITIO GRANDE 911,23-08-93,CERRADO,N/A,3943,0,0.056,34.96,312.83,312.83
SITIO GRANDE 911,09-07-93,CERRADO,N/A,3943,0,0.056,21.98,310.37,310.37
SITIO GRANDE 911,16-10-93,CERRADO,N/A,3943,0,0.056,27.1,311.26,311.26
SITIO GRANDE 911,18-11-93,CERRADO,N/A,3943,0,0.056,46.48,309.77,309.77
SITIO GRANDE 911,17-12-93,CERRADO,N/A,3943,0,0.056,0.54,317.63,319.85
SITIO GRANDE 911,02-09-94,CERRADO,N/A,3943,0,0.056,105.85,305.1,306.91
SITIO GRANDE 911,03-07-94,CERRADO,N/A,3943,0,0.056,107.9,312.32,312.32
SITIO GRANDE 911,05-11-94,CERRADO,N/A,3943,0,0.056,87.23,309,309
SITIO GRANDE 911,08-10-94,CERRADO,N/A,3943,0,0.056,97.19,311.65,311.65
SITIO GRANDE 911,09-10-94,CERRADO,N/A,3943,0,0.056,95.81,307.17,307.17
SITIO GRANDE 911,16-11-94,CERRADO,N/A,3943,0,0.056,97.19,310.98,310.98
SITIO GRANDE 911,03-10-95,CERRADO,N/A,3943,0,0.056,155.98,306.23,306.23
SITIO GRANDE 911,05-02-95,CERRADO,N/A,3943,0,0.056,155.97,308,308
SITIO GRANDE 911,07-07-95,CERRADO,N/A,3943,0,0.056,190.72,312.55,312.55
SITIO GRANDE 911,09-11-95,CERRADO,N/A,3943,0,0.056,155.77,308.38,308.38
SITIO GRANDE 911,02-12-98,CERRADO,N/A,3943,0,0.056,0,315.79,315.79
SITIO GRANDE 911,13-04-00,CERRADO,N/A,3897.5,0,0.056,0,316.26,316.28
SITIO GRANDE 911,07-04-00,CERRADO,N/A,3897.5,0,0.056,0,316.6,316.62
SITIO GRANDE 911,12-02-00,CERRADO,N/A,3897.5,0,0.056,0,317.25,316.93
SITIO GRANDE 911,05-10-02,CERRADO,N/A,3897.5,0,0.056,0,321.76,322.11
SITIO GRANDE 911,09-08-02,CERRADO,N/A,3897.5,0,0.056,0,324.46,324.77
SITIO GRANDE 911,01-06-03,CERRADO,N/A,3897.5,0,0.056,0,325.74,325.76
SITIO GRANDE 911,18-05-03,CERRADO,N/A,3897.5,0,0.056,0,334.05,334.05
SITIO GRANDE 911,09-03-03,CERRADO,N/A,3897.5,0,0.056,0,325.1,325.1
SITIO GRANDE 911,12-04-03,CERRADO,N/A,3897.5,0,0.056,0,327.92,327.98
SITIO GRANDE 911,19-03-04,CERRADO,N/A,3896.5,0,0.056,96.59,329.11,329.11
SITIO GRANDE 911,04-05-04,CERRADO,N/A,3896.5,0,0.056,75.76,328.85,328.85
SITIO GRANDE 911,18-08-04,CERRADO,N/A,3896.5,0,0.056,97.94,330.46,330.46
SITIO GRANDE 911,11-12-07,CERRADO,N/A,3898,0,0.056,62.68,336.95,336.99
SITIO GRANDE 911,01-10-08,CERRADO,N/A,3896.5,0,0.056,0,337.71,337.74
SITIO GRANDE 911,07-07-08,CERRADO,N/A,3898,0,0.056,0,337.12,337.1
SITIO GRANDE 911,25-02-09,CERRADO,N/A,3896.5,0,0.056,0,337.56,337.57
SITIO GRANDE 921,12-08-84,CERRADO,N/A,3800,0,0.056,96.37,273.1,273.1
SITIO GRANDE 921,15-10-85,CERRADO,N/A,3800,0,0.056,100.3,272.3,272.3
SITIO GRANDE 921,31-03-86,CERRADO,N/A,3800,0,0.056,105.62,264.7,264.7
SITIO GRANDE 921,18-06-86,CERRADO,N/A,3835,0,0.056,5.81,269.59,269.92
SITIO GRANDE 921,19-06-86,CERRADO,N/A,3835,0,0.056,107.33,268.9,268.9
SITIO GRANDE 921,16-07-86,CERRADO,N/A,3781.5,0,0.056,25.45,193.37,193.36
SITIO GRANDE 921,08-11-88,CERRADO,N/A,3781.5,0,0.056,63.77,274.37,274.37
SITIO GRANDE 921,13-08-88,CERRADO,N/A,3781.5,0,0.056,56.78,273.93,273.53
SITIO GRANDE 921,27-09-88,CERRADO,N/A,3781.5,0,0.056,44.42,276.23,276.23
SITIO GRANDE 921,11-05-88,CERRADO,N/A,3781.5,0,0.056,75.37,276.53,276.53
SITIO GRANDE 921,23-03-07,CERRADO,"3/8""",3781.5,0,0.056,67.93,325.3,325.28
SITIO GRANDE 921,26-02-09,CERRADO,"93/64""",3781.5,0,0.056,46.8,232.46,232.44
SITIO GRANDE 921,24-03-09,CERRADO,"1/2""",3781.5,0,0.056,47.23,323.85,323.78
SITIO GRANDE 921,15-07-14,CERRADO,N/A,3782,0,0.056,94.3,386.22,386.31
SITIO GRANDE 1001,30-03-85,CERRADO,N/A,3885,0,0.056,94.69,276.71,281.82
SITIO GRANDE 1001,13-01-86,CERRADO,N/A,3885,0,0.056,53.05,277.8,277.8
SITIO GRANDE 1001,13-12-88,CERRADO,N/A,3885,0,0.056,148.54,273.86,277.25
SITIO GRANDE 1001,16-09-96,CERRADO,N/A,3885,0,0.056,11.49,305.16,316.13
SITIO GRANDE 1001,14-10-96,CERRADO,N/A,3885,0,0.056,11.77,305.65,313.55
SITIO GRANDE 1001,11-04-96,CERRADO,N/A,3885,0,0.056,18.81,306.33,310
SITIO GRANDE 1001,13-12-96,CERRADO,N/A,3885,0,0.056,41.05,294.29,309.48
SITIO GRANDE 1001,14-02-97,CERRADO,N/A,3846.5,0,0.056,78.32,306.7,308.54
SITIO GRANDE 1001,18-02-00,CERRADO,N/A,3846.5,0,0.056,54.79,311.69,311.71
SITIO GRANDE 1001,03-06-00,CERRADO,N/A,3846.5,0,0.056,117.31,311.25,311.63
SITIO GRANDE 1001,09-07-00,CERRADO,N/A,3846.5,0,0.056,91.95,302.59,303.53
SITIO GRANDE 1001,15-12-00,CERRADO,N/A,3846.5,0,0.056,91.42,309.6,308.73
SITIO GRANDE 1001,03-06-01,CERRADO,N/A,3846.5,0,0.056,71.76,313.46,313.76
SITIO GRANDE 1001,09-12-01,CERRADO,N/A,3846.5,0,0.056,71.25,316.39,316.68
SITIO GRANDE 1001,03-06-02,CERRADO,N/A,3846.5,0,0.056,73.25,317.3,317.36
SITIO GRANDE 1001,07-03-02,CERRADO,N/A,3846.5,0,0.056,82.63,317.87,317.91
SITIO GRANDE 1001,10-03-02,CERRADO,N/A,3846.5,0,0.056,10.84,317.98,318.02
SITIO GRANDE 1001,14-02-03,CERRADO,N/A,3846,0,0.056,128.05,318.98,318.98
SITIO GRANDE 1001,23-08-03,CERRADO,N/A,3832,0,0.056,118.02,86.23,86.15
SITIO GRANDE 1001,27-02-14,CERRADO,N/A,3832,0,0.056,0,341.33,341.35
SITIO GRANDE 1001,01-10-15,CERRADO,N/A,3832,0,0.056,0,335.01,335.18
SITIO GRANDE 1001,19-02-15,CERRADO,N/A,3832,0,0.056,0,334.35,334.52
SITIO GRANDE 1001,22-04-15,CERRADO,N/A,3832,0,0.056,0,334.15,334.33
SITIO GRANDE 1011,11-09-93,CERRADO,N/A,4097,0,0.056,0,301.3,307.49
SITIO GRANDE 1011,12-09-93,CERRADO,N/A,4097,0,0.056,0,313.85,316.04
SITIO GRANDE 1011,20-10-01,CERRADO,N/A,4097,0,0.056,104,312.47,321.25
SITIO GRANDE 1011,10-02-02,CERRADO,N/A,4097,0,0.056,0,325.82,325.55
SITIO GRANDE 1011,18-05-03,CERRADO,N/A,4097,0,0.056,2.64,323.44,324.13
SITIO GRANDE 1011,08-04-03,CERRADO,N/A,4097,0,0.056,0,322.34,322.88
SITIO GRANDE 1011,07-09-08,CERRADO,"3/4""",4097,0,0.056,10.34,338.55,338.5
SITIO GRANDE 1011,12-05-08,CERRADO,"3/4""",4097,0,0.056,10.62,338.19,338.31
SITIO GRANDE 1011,18-04-09,CERRADO,"3/4""",4097,0,0.056,29.75,339.92,339.86
SITIO GRANDE 1011,30-08-12,CERRADO,N/A,4097,0,0,129.11,344.6,345.67
SITIO GRANDE 1011,30-07-13,CERRADO,N/A,4097,0,0,7.01,315.72,342.32
SITIO GRANDE 1011,08-10-14,CERRADO,N/A,4097,0,0,5.59,322.49,348.41
SITIO GRANDE 1011,17-04-15,CERRADO,N/A,4097,0,0.056,3.49,343.98,344.07
SITIO GRANDE 1011,10-02-16,CERRADO,N/A,4050.4059,0,0.056,5.8,339.44,339.42
SITIO GRANDE 1011,10-02-16,CERRADO,N/A,4050.4059,0,0.056,0,339.29,339.27
SITIO GRANDE 1011,10-08-16,CERRADO,N/A,4050,0,0.056,0,339.5,339.5
SITIO GRANDE 1021,14-07-84,CERRADO,N/A,3982.5,0,0.056,0,297.73,297.75
SITIO GRANDE 1021,18-07-84,CERRADO,N/A,3982.5,0,0.056,0,297.93,297.95
SITIO GRANDE 1021,11-12-84,CERRADO,N/A,3840,0,0.056,0,278.05,275.21
SITIO GRANDE 1021,04-07-85,CERRADO,N/A,3840,0,0.056,0,274,274
SITIO GRANDE 1021,25-05-93,CERRADO,N/A,3840,0,0.056,0,0,0
SITIO GRANDE 1021,18-11-99,CERRADO,N/A,3840,0,0.056,0,308.9,309.33
SITIO GRANDE 1021,01-06-00,CERRADO,N/A,3840,0,0.056,0,308.48,308.95
SITIO GRANDE 1021,04-06-03,CERRADO,N/A,3800,0,0.056,0,313.51,313.51
SITIO GRANDE 1021,16-06-03,CERRADO,N/A,3800,0,0.07085,0,313.58,313.58
SITIO GRANDE 1021,13-07-04,CERRADO,N/A,3793,0,0.07085,0,298.9,300.94
SITIO GRANDE 1021,20-05-07,CERRADO,N/A,3800,0,0.07085,0,317.32,317.55
SITIO GRANDE 1021,23-01-08,CERRADO,"5/8""",3800,0,0.07085,0,326.41,326.56
SITIO GRANDE 1021,07-10-08,CERRADO,"5/8""",3793,0,0.07085,0,325.38,325.38
SITIO GRANDE 1021,18-04-09,CERRADO,"5/8""",3800,0,0.07085,0,326.57,326.75
SITIO GRANDE 1021,26-03-11,CERRADO,"5/8""",3793,0,0.07085,0,331.82,331.82
