pozo,fecha,wor,gor,wc
SITIO GRANDE 1,30-06-72,0,294.8294118,0
SITIO GRANDE 1,31-07-72,0,337.8100821,0
SITIO GRANDE 1,31-08-72,0,401.831971,0
SITIO GRANDE 1,30-09-72,0.002360583,334.9702155,0.002355024
SITIO GRANDE 1,31-10-72,0.002202643,388.4121946,0.002197802
SITIO GRANDE 1,30-11-72,0.001563582,371.1249749,0.001561141
SITIO GRANDE 1,31-12-72,0.003788676,423.0536519,0.003774376
SITIO GRANDE 1,31-01-73,0.004307467,451.4493119,0.004288992
SITIO GRANDE 1,28-02-73,0,316.0835275,0
SITIO GRANDE 1,31-03-73,0,335.5906151,0
SITIO GRANDE 1,30-04-73,0,363.0906242,0
SITIO GRANDE 1,31-05-73,0,338.5036368,0
SITIO GRANDE 1,30-06-73,0,319.379152,0
SITIO GRANDE 1,31-07-73,0,394.712425,0
SITIO GRANDE 1,31-08-73,0.010107817,355.8620395,0.010006671
SITIO GRANDE 1,30-09-73,0.004538866,361.0443431,0.004518357
SITIO GRANDE 1,31-10-73,0.003077652,319.8446496,0.003068209
SITIO GRANDE 1,30-11-73,0.001581028,276.251278,0.001578532
SITIO GRANDE 1,31-12-73,0.00138921,284.243436,0.001387283
SITIO GRANDE 1,31-01-74,0.001902194,308.4024945,0.001898582
SITIO GRANDE 1,28-02-74,0.001893168,300.9268614,0.001889591
SITIO GRANDE 1,31-03-74,0.000802332,294.4976599,0.000801689
SITIO GRANDE 1,30-04-74,0.00105586,282.8834532,0.001054746
SITIO GRANDE 1,31-05-74,0.001180684,294.3460191,0.001179292
SITIO GRANDE 1,30-06-74,0,452.0446102,0
SITIO GRANDE 1,31-07-74,0,326.2853464,0
SITIO GRANDE 1,31-08-74,0,292.278805,0
SITIO GRANDE 1,30-09-74,0,295.6403711,0
SITIO GRANDE 1,31-10-74,0.004207772,304.9657721,0.004190141
SITIO GRANDE 1,30-11-74,0.014520273,300.4583566,0.014312452
SITIO GRANDE 1,31-12-74,0.013294005,303.0609032,0.013119593
SITIO GRANDE 1,31-01-75,0.012721369,290.078906,0.012561568
SITIO GRANDE 1,28-02-75,0.011583166,288.4229659,0.011450533
SITIO GRANDE 1,31-03-75,0.010460022,320.8205915,0.010351742
SITIO GRANDE 1,30-04-75,0.009259259,264.1030423,0.009174312
SITIO GRANDE 1,29-02-76,0,327.2510842,0
SITIO GRANDE 1,31-03-76,0,89.37758112,0
SITIO GRANDE 100,30-06-74,0,293.6544383,0
SITIO GRANDE 100,31-07-74,0,335.1987927,0
SITIO GRANDE 100,31-08-74,0,305.9467733,0
SITIO GRANDE 100,30-09-74,0,308.9971727,0
SITIO GRANDE 100,31-10-74,0.001279412,328.877652,0.001277777
SITIO GRANDE 100,30-11-74,0,331.7279987,0
SITIO GRANDE 100,31-12-74,0.011442086,335.1951994,0.011312646
SITIO GRANDE 100,31-01-75,0.041362698,279.6739092,0.039719781
SITIO GRANDE 100,28-02-75,0.041641471,261.0013165,0.039976779
SITIO GRANDE 100,31-03-75,0.059130862,310.5869015,0.055829609
SITIO GRANDE 100,30-04-75,0.0638619,272.6839543,0.060028374
SITIO GRANDE 100,31-05-75,0.063858914,216.3416009,0.060025736
SITIO GRANDE 100,30-06-75,0.078369384,215.6754061,0.07267397
SITIO GRANDE 100,31-07-75,0.127085512,239.8295886,0.112755874
SITIO GRANDE 100,31-08-75,0.038820137,222.244335,0.03736945
SITIO GRANDE 100,30-09-75,0.027798729,166.9536041,0.02704686
SITIO GRANDE 100,31-10-75,0.038224587,170.0436572,0.036817262
SITIO GRANDE 100,30-11-75,0.047568523,182.8951017,0.045408508
SITIO GRANDE 100,31-12-75,0.000204666,177.238027,0.000204625
SITIO GRANDE 100,31-01-76,0.054467442,200.3033725,0.051653982
SITIO GRANDE 100,29-02-76,0.098939319,189.8391048,0.090031649
SITIO GRANDE 100,31-03-76,0.099029911,197.748464,0.090106657
SITIO GRANDE 100,30-04-76,0.098682505,227.7455076,0.089818947
SITIO GRANDE 100,31-05-76,0.098712446,118.9503168,0.08984375
SITIO GRANDE 100,30-06-76,0.098462524,119.9730942,0.089636671
SITIO GRANDE 100,31-07-76,0.097643905,226.140799,0.088957725
SITIO GRANDE 100,31-08-76,0.011769481,219.3519278,0.011632571
SITIO GRANDE 100,30-09-76,0,217.4030741,0
SITIO GRANDE 100,31-10-76,0.008065165,217.9290225,0.008000638
SITIO GRANDE 100,30-11-76,0.010631645,229.3621013,0.010519802
SITIO GRANDE 100,31-12-76,0.016241442,228.8527168,0.015981874
SITIO GRANDE 100,31-01-77,0.009884812,239.2800226,0.009788059
SITIO GRANDE 100,28-02-77,0.010051598,226.9127968,0.009951569
SITIO GRANDE 100,31-03-77,0.011296928,236.8408344,0.011170733
SITIO GRANDE 100,30-04-77,0.010402335,230.9027934,0.01029524
SITIO GRANDE 100,31-05-77,0.026335694,204.4919664,0.025659922
SITIO GRANDE 100,30-06-77,0.039280644,224.5310696,0.037795993
SITIO GRANDE 100,31-07-77,0.031137993,266.5612455,0.030197697
SITIO GRANDE 100,31-08-77,0.031137993,271.8706541,0.030197697
SITIO GRANDE 100,30-09-77,0.032168186,270.8387538,0.031165644
SITIO GRANDE 100,31-10-77,0.033134507,253.3959017,0.032071823
SITIO GRANDE 100,30-11-77,0.047070213,228.0384491,0.044954209
SITIO GRANDE 100,31-12-77,0,207.6758006,0
SITIO GRANDE 100,31-01-78,0,213.6294176,0
SITIO GRANDE 100,28-02-78,0,209.2007506,0
SITIO GRANDE 100,31-03-78,0.009764565,218.9229684,0.009670141
SITIO GRANDE 100,30-04-78,0.01736096,227.2601714,0.017064701
SITIO GRANDE 100,31-05-78,0.017977151,226.2728915,0.01765968
SITIO GRANDE 100,30-06-78,0.015176339,220.2177891,0.014949461
SITIO GRANDE 100,31-07-78,0.012457718,214.4261447,0.012304433
SITIO GRANDE 100,31-08-78,0.01272578,227.9573727,0.012565869
SITIO GRANDE 100,30-09-78,0.006123984,227.6742506,0.006086709
SITIO GRANDE 100,31-10-78,0.000162778,234.7929897,0.000162752
SITIO GRANDE 100,30-11-78,0,248.8328521,0
SITIO GRANDE 100,31-12-78,0,208.4569993,0
SITIO GRANDE 100,31-01-79,0,182.1555814,0
SITIO GRANDE 100,28-02-79,0,203.4175002,0
SITIO GRANDE 100,31-03-79,0,208.6993139,0
SITIO GRANDE 100,30-04-79,0,207.0264869,0
SITIO GRANDE 100,31-05-79,0,285.1849533,0
SITIO GRANDE 100,30-06-79,0,280.1468785,0
SITIO GRANDE 100,31-07-79,0,274.9605334,0
SITIO GRANDE 100,31-08-79,0,275.7007825,0
SITIO GRANDE 100,30-09-79,0,242.4911769,0
SITIO GRANDE 100,31-10-79,0,234.7548965,0
SITIO GRANDE 100,30-11-79,0,233.6333699,0
SITIO GRANDE 100,31-12-79,0,243.6307483,0
SITIO GRANDE 100,31-01-80,0,236.7329637,0
SITIO GRANDE 100,29-02-80,0,233.8357486,0
SITIO GRANDE 100,31-03-80,0,229.1956826,0
SITIO GRANDE 100,30-04-80,0,225.8477137,0
SITIO GRANDE 100,31-05-80,0,237.6615881,0
SITIO GRANDE 100,30-06-80,0,243.2205397,0
SITIO GRANDE 100,31-07-80,0,239.1733521,0
SITIO GRANDE 100,31-08-80,0,210.7132995,0
SITIO GRANDE 100,30-09-80,0,192.8139464,0
SITIO GRANDE 100,31-10-80,0,190.3473779,0
SITIO GRANDE 100,30-11-80,0,196.4712851,0
SITIO GRANDE 100,31-12-80,0,143.7862462,0
SITIO GRANDE 100,31-01-81,0,137.8762314,0
SITIO GRANDE 100,28-02-81,0,141.5333274,0
SITIO GRANDE 100,31-03-81,0,132.5557515,0
SITIO GRANDE 100,30-04-81,0,114.0559062,0
SITIO GRANDE 100,31-05-81,0,120.9110028,0
SITIO GRANDE 100,30-06-81,0.002047889,119.8855388,0.002043704
SITIO GRANDE 100,31-07-81,0.015830558,125.9950871,0.015583857
SITIO GRANDE 100,31-08-81,0.015943366,154.747073,0.015693164
SITIO GRANDE 100,30-09-81,0.015290554,175.6179787,0.015060274
SITIO GRANDE 100,31-10-81,0.044573129,191.0870106,0.042671142
SITIO GRANDE 100,30-11-81,0.063283807,199.0429451,0.059517324
SITIO GRANDE 100,31-12-81,0.063458488,184.2794553,0.059671805
SITIO GRANDE 100,31-01-82,0.063504653,159.3539816,0.059712624
SITIO GRANDE 100,28-02-82,0.08376124,130.4493434,0.07728754
SITIO GRANDE 100,31-03-82,0.110872683,114.5347639,0.099806831
SITIO GRANDE 100,30-04-82,0.110969793,128.9173132,0.099885518
SITIO GRANDE 100,31-05-82,0.137069981,138.8184731,0.120546654
SITIO GRANDE 100,30-06-82,0.186244441,146.223961,0.157003426
SITIO GRANDE 100,31-07-82,0.178624702,138.443653,0.151553502
SITIO GRANDE 100,31-08-82,0.210129906,159.2586305,0.173642437
SITIO GRANDE 100,30-09-82,0.234731023,196.0835715,0.19010701
SITIO GRANDE 100,31-10-82,0.263996731,270.7108841,0.208858713
SITIO GRANDE 100,30-11-82,0.417758897,247.1466563,0.294661453
SITIO GRANDE 100,31-12-82,0.418357598,234.2778796,0.294959183
SITIO GRANDE 100,31-01-83,0.419853012,220.1121243,0.295701744
SITIO GRANDE 100,28-02-83,0.430661952,215.2740228,0.30102286
SITIO GRANDE 100,31-03-83,0.422892733,225.8004519,0.297206334
SITIO GRANDE 100,30-04-83,0.428726778,258.1359764,0.300076113
SITIO GRANDE 100,31-05-83,0.428593779,248.899273,0.300010951
SITIO GRANDE 100,30-06-83,0.414961749,231.1395191,0.293267114
SITIO GRANDE 100,31-07-83,0.429023899,316.7934969,0.30022164
SITIO GRANDE 100,31-08-83,0.483004755,354.4054201,0.325693328
SITIO GRANDE 100,30-09-83,0.51436222,343.8308544,0.339656004
SITIO GRANDE 100,31-10-83,0.672256949,304.8020559,0.402005774
SITIO GRANDE 100,30-11-83,0.716311974,306.142702,0.417355344
SITIO GRANDE 100,31-12-83,0.904883303,156.4606187,0.475033458
SITIO GRANDE 100,31-01-84,0.863421257,151.2425225,0.463352693
SITIO GRANDE 100,29-02-84,1.026483872,271.4537,0.506534439
SITIO GRANDE 100,31-03-84,1.009087237,228.8847738,0.502261534
SITIO GRANDE 100,30-04-84,1.079126588,255.9309368,0.519028805
SITIO GRANDE 100,31-05-84,1.813687224,385.8839077,0.64459447
SITIO GRANDE 100,30-06-84,1.35330941,330.2612839,0.575066502
SITIO GRANDE 100,31-07-84,0.977900999,259.745525,0.494413522
SITIO GRANDE 100,31-08-84,0.998346435,261.7674709,0.499586267
SITIO GRANDE 100,30-09-84,0.998291364,235.3085628,0.499572476
SITIO GRANDE 100,31-10-84,0.998346435,209.6473299,0.499586267
SITIO GRANDE 100,30-11-84,0.998291364,213.9724097,0.499572476
SITIO GRANDE 100,31-12-84,0.999186771,305.1676606,0.49979661
SITIO GRANDE 100,31-01-85,0.989487871,325.1625876,0.497358082
SITIO GRANDE 100,28-02-85,0.984964437,328.7609916,0.496212637
SITIO GRANDE 100,31-03-85,0.995391705,339.6943616,0.498845266
SITIO GRANDE 100,30-04-85,0.999131677,313.9271729,0.499782825
SITIO GRANDE 100,31-05-85,0.995408163,326.2213212,0.498849399
SITIO GRANDE 100,30-06-85,1.195630275,381.4100177,0.544549913
SITIO GRANDE 100,31-07-85,1.000658039,187.7767274,0.500164456
SITIO GRANDE 100,31-08-85,0.905929919,362.2186792,0.475321737
SITIO GRANDE 100,30-09-85,1.17578125,459.5952148,0.540394973
SITIO GRANDE 1001,31-10-84,0,250.6224026,0
SITIO GRANDE 1001,30-11-84,0.000302847,211.2956087,0.000302755
SITIO GRANDE 1001,31-12-84,0.004118051,292.1147792,0.004101162
SITIO GRANDE 1001,31-01-85,0.004344859,311.3755232,0.004326063
SITIO GRANDE 1001,28-02-85,0.004305978,314.648075,0.004287516
SITIO GRANDE 1001,31-03-85,0.004575612,325.3940059,0.004554771
SITIO GRANDE 1001,30-04-85,0.002179014,216.3298693,0.002174277
SITIO GRANDE 1001,31-05-85,0.001090996,173.7201774,0.001089807
SITIO GRANDE 1001,30-06-85,0,235.5760139,0
SITIO GRANDE 1001,31-07-85,0,218.4250625,0
SITIO GRANDE 1001,31-08-85,0.151559661,223.358771,0.131612513
SITIO GRANDE 1001,30-09-85,0.135762562,885.2771672,0.119534282
SITIO GRANDE 1001,31-10-85,0.011391746,221.2313761,0.011263436
SITIO GRANDE 1001,30-11-85,0.010383889,223.7153493,0.010277172
SITIO GRANDE 1001,31-12-85,0.010608771,263.074138,0.010497406
SITIO GRANDE 1001,31-01-86,0.007887202,227.4239913,0.007825481
SITIO GRANDE 1001,28-02-86,0,186.6887865,0
SITIO GRANDE 1001,31-03-86,0,210.5188352,0
SITIO GRANDE 1001,30-04-86,0,209.796837,0
SITIO GRANDE 1001,31-05-86,0,200.8574879,0
SITIO GRANDE 1001,30-06-86,0,197.6310826,0
SITIO GRANDE 1001,31-07-86,0,206.0499691,0
SITIO GRANDE 1001,31-08-86,0,205.4126555,0
SITIO GRANDE 1001,30-09-86,0,197.2207562,0
SITIO GRANDE 1001,31-10-86,0,198.6633297,0
SITIO GRANDE 1001,30-11-86,0,188.2877961,0
SITIO GRANDE 1001,31-12-86,0,205.0290357,0
SITIO GRANDE 1001,31-01-87,0,237.1592123,0
SITIO GRANDE 1001,28-02-87,0,241.0046406,0
SITIO GRANDE 1001,31-03-87,0,224.4152334,0
SITIO GRANDE 1001,30-04-87,0.000228958,372.3544483,0.000228905
SITIO GRANDE 1001,31-05-87,0.001239721,1278.908302,0.001238186
SITIO GRANDE 1001,30-06-87,6.07E-05,178.9282382,6.07E-05
SITIO GRANDE 1001,31-07-87,0,155.2413972,0
SITIO GRANDE 1001,31-08-87,0,173.4745779,0
SITIO GRANDE 1001,30-09-87,0,189.8232623,0
SITIO GRANDE 1001,31-10-87,0,208.4080637,0
SITIO GRANDE 1001,30-11-87,0,206.1812177,0
SITIO GRANDE 1001,31-12-87,0,203.3136873,0
SITIO GRANDE 1001,31-01-88,0,208.3291282,0
SITIO GRANDE 1001,29-02-88,0,207.433748,0
SITIO GRANDE 1001,31-03-88,0,204.9623558,0
SITIO GRANDE 1001,30-04-88,0,225.219476,0
SITIO GRANDE 1001,31-05-88,0,239.6251196,0
SITIO GRANDE 1001,30-06-88,0,230.2440487,0
SITIO GRANDE 1001,31-07-88,0,220.1894084,0
SITIO GRANDE 1001,31-08-88,0,179.5518652,0
SITIO GRANDE 1001,30-09-88,0,172.9110215,0
SITIO GRANDE 1001,31-10-88,0,171.5476185,0
SITIO GRANDE 1001,30-11-88,0,174.5798279,0
SITIO GRANDE 1001,31-12-88,0,175.8395402,0
SITIO GRANDE 1001,31-01-89,0,172.2983881,0
SITIO GRANDE 1001,28-02-89,0,187.4190825,0
SITIO GRANDE 1001,31-03-89,0,197.3459322,0
SITIO GRANDE 1001,30-04-89,0,187.1319502,0
SITIO GRANDE 1001,31-05-89,0,171.9162975,0
SITIO GRANDE 1001,30-06-89,0,294.9146238,0
SITIO GRANDE 1001,31-07-89,0,393.0399488,0
SITIO GRANDE 1001,31-08-89,0,376.1808535,0
SITIO GRANDE 1001,30-09-89,0,346.7891033,0
SITIO GRANDE 1001,31-10-89,0,427.2196555,0
SITIO GRANDE 1001,30-11-89,0,417.6036476,0
SITIO GRANDE 1001,31-12-89,0,342.4113679,0
SITIO GRANDE 1001,31-01-90,0,335.9216831,0
SITIO GRANDE 1001,28-02-90,0,360.4944851,0
SITIO GRANDE 1001,31-03-90,0,351.5124734,0
SITIO GRANDE 1001,30-04-90,0,366.3675019,0
SITIO GRANDE 1001,31-05-90,0,368.8252856,0
SITIO GRANDE 1001,30-06-90,0,361.3557427,0
SITIO GRANDE 1001,31-07-90,0,362.6098914,0
SITIO GRANDE 1001,31-08-90,0,377.2429652,0
SITIO GRANDE 1001,30-09-90,0,353.1376397,0
SITIO GRANDE 1001,31-10-90,0,328.4913245,0
SITIO GRANDE 1001,30-11-90,0,303.3099911,0
SITIO GRANDE 1001,31-12-90,0,255.1774077,0
SITIO GRANDE 1001,31-01-91,0,251.3894871,0
SITIO GRANDE 1001,28-02-91,0,239.0734121,0
SITIO GRANDE 1001,31-03-91,0,217.9271385,0
SITIO GRANDE 1001,30-04-91,0,213.2565455,0
SITIO GRANDE 1001,31-05-91,0,238.8536828,0
SITIO GRANDE 1001,30-06-91,0,273.4650478,0
SITIO GRANDE 1001,31-07-91,0,292.3389823,0
SITIO GRANDE 1001,31-08-91,0,292.5336144,0
SITIO GRANDE 1001,30-09-91,0,309.0996318,0
SITIO GRANDE 1001,31-10-91,0,290.7742946,0
SITIO GRANDE 1001,30-11-91,0,293.358855,0
SITIO GRANDE 1001,31-12-91,0,276.0954481,0
SITIO GRANDE 1001,31-01-92,0,248.3208414,0
SITIO GRANDE 1001,29-02-92,0,230.8550582,0
SITIO GRANDE 1001,31-03-92,0.001231075,224.3440306,0.001229561
SITIO GRANDE 1001,30-04-92,0.001908644,243.955365,0.001905008
SITIO GRANDE 1001,31-05-92,0.002673868,254.1376542,0.002666738
SITIO GRANDE 1001,30-06-92,0.004036467,314.2124504,0.00402024
SITIO GRANDE 1001,31-07-92,0.047336314,384.4064645,0.045196861
SITIO GRANDE 1001,31-08-92,0.06452052,343.9184033,0.060609935
SITIO GRANDE 1001,30-09-92,0.085470707,333.5346861,0.078740685
SITIO GRANDE 1001,31-10-92,0.10026217,306.4950117,0.091125708
SITIO GRANDE 1001,30-11-92,0.125712801,280.4349124,0.111673955
SITIO GRANDE 1001,31-12-92,0.135583229,271.1328716,0.119395237
SITIO GRANDE 1001,31-01-93,0.137254608,258.867048,0.120689428
SITIO GRANDE 1001,28-02-93,0.207037797,280.7697389,0.171525529
SITIO GRANDE 1001,31-03-93,0.208348617,308.9323764,0.172424261
SITIO GRANDE 1001,30-04-93,0.217555087,332.5094768,0.178681925
SITIO GRANDE 1001,31-05-93,0.225485437,272.6776861,0.183996831
SITIO GRANDE 1001,30-06-93,0.242527118,274.1997599,0.195188591
SITIO GRANDE 1001,31-07-93,0.242029565,269.1557251,0.194866186
SITIO GRANDE 1001,31-08-93,0.239036759,274.9995105,0.192921443
SITIO GRANDE 1001,30-09-93,0.243639427,282.3904971,0.195908413
SITIO GRANDE 1001,31-10-93,0.283166208,301.0945603,0.220677732
SITIO GRANDE 1001,30-11-93,0.406150692,323.0817119,0.288838667
SITIO GRANDE 1001,31-12-93,0.367853693,324.6004923,0.26892766
SITIO GRANDE 1001,31-01-94,0.576504553,348.633944,0.365685308
SITIO GRANDE 1001,28-02-94,0.603128141,346.5573241,0.376219546
SITIO GRANDE 1001,31-03-94,0.66715622,344.438527,0.400176187
SITIO GRANDE 1001,30-04-94,0.673073772,329.502149,0.402297725
SITIO GRANDE 1001,31-05-94,0.800050857,355.0905526,0.444460141
SITIO GRANDE 1001,30-06-94,0.851607619,381.7226733,0.459928772
SITIO GRANDE 1001,31-07-94,0.854306488,391.8783417,0.460714824
SITIO GRANDE 1001,31-08-94,0.866337721,384.9112286,0.464191294
SITIO GRANDE 1001,30-09-94,1.046316323,456.4041737,0.511317
SITIO GRANDE 1001,31-10-94,1.038845476,450.8728179,0.509526341
SITIO GRANDE 1001,30-11-94,1.036407444,470.4506979,0.508939136
SITIO GRANDE 1001,31-12-94,1.062028958,416.2179852,0.515040758
SITIO GRANDE 1001,31-01-95,1.220246238,405.0835328,0.549599507
SITIO GRANDE 1001,28-02-95,1.217037037,469.2964759,0.548947544
SITIO GRANDE 1001,31-03-95,1.306493506,464.2977706,0.566441441
SITIO GRANDE 1001,30-04-95,1.677246814,374.7797979,0.626481953
SITIO GRANDE 1001,31-05-95,1.736819907,353.7990089,0.634612421
SITIO GRANDE 1001,30-06-95,1.827373068,331.4130684,0.646314803
SITIO GRANDE 1001,31-07-95,1.994186047,325.0507442,0.666019417
SITIO GRANDE 1001,31-08-95,2.182629371,369.4968671,0.685794391
SITIO GRANDE 1001,30-09-95,2.467557684,450.9284813,0.711612584
SITIO GRANDE 1001,31-10-95,2.69726067,530.3163236,0.729529484
SITIO GRANDE 1001,30-11-95,2.565512979,475.5143078,0.719535448
SITIO GRANDE 1001,31-12-95,2.561487702,446.8095081,0.719218461
SITIO GRANDE 1001,31-01-96,2.629651288,362.1112308,0.72449144
SITIO GRANDE 1001,29-02-96,2.675564682,324.9941478,0.727932961
SITIO GRANDE 1001,31-03-96,2.675937904,316.201423,0.727960584
SITIO GRANDE 1001,30-04-96,2.595847955,332.8254895,0.721901478
SITIO GRANDE 1001,31-05-96,2.534730914,358.8598874,0.717093034
SITIO GRANDE 1001,30-06-96,2.679728711,507.1314243,0.728240836
SITIO GRANDE 1001,31-07-96,2.523685134,530.1026941,0.716206198
SITIO GRANDE 1001,31-08-96,2.334060342,441.8803344,0.700065416
SITIO GRANDE 1001,30-09-96,4.756746662,437.6956765,0.826290775
SITIO GRANDE 1001,28-02-97,0.009084238,220.0341355,0.009002457
SITIO GRANDE 1001,31-03-97,0.007045664,239.9354128,0.00699637
SITIO GRANDE 1001,30-04-97,0.006078593,260.1167567,0.006041867
SITIO GRANDE 1001,31-05-97,0.004027155,268.3923599,0.004011002
SITIO GRANDE 1001,30-06-97,0.004073808,272.2364007,0.004057279
SITIO GRANDE 1001,31-07-97,0.004064008,279.5755525,0.004047559
SITIO GRANDE 1001,31-08-97,0.004051659,293.4616359,0.004035309
SITIO GRANDE 1001,30-09-97,0.004052288,314.4092418,0.004035933
SITIO GRANDE 1001,31-10-97,0.012144703,268.2597933,0.011998979
SITIO GRANDE 1001,30-11-97,0.164204545,266.4516288,0.141044412
SITIO GRANDE 1001,31-12-97,0.164241202,259.1383431,0.141071457
SITIO GRANDE 1001,31-01-98,0.164241202,234.0808651,0.141071457
SITIO GRANDE 1001,28-02-98,0.143079254,230.0187755,0.125170021
SITIO GRANDE 1001,31-03-98,0.205418542,203.1521512,0.170412628
SITIO GRANDE 1001,30-04-98,0.384146341,171.627561,0.27753304
SITIO GRANDE 1001,31-05-98,0.522682874,186.7914478,0.343264433
SITIO GRANDE 1001,30-06-98,0.834762722,248.7152659,0.454970396
SITIO GRANDE 1001,31-07-98,1.341981982,319.6178018,0.573011232
SITIO GRANDE 1001,31-08-98,1.522106578,312.4988759,0.60350605
SITIO GRANDE 1001,30-09-98,1.422834424,306.0254207,0.587260281
SITIO GRANDE 1001,31-10-98,2.244981987,386.2629954,0.691831879
SITIO GRANDE 1001,30-11-98,2.699367089,457.9618354,0.72968349
SITIO GRANDE 1001,31-12-98,2.849563046,461.1646692,0.740230258
SITIO GRANDE 1001,31-01-99,2.826568266,420.3114391,0.738669238
SITIO GRANDE 1001,28-02-99,2.885438233,365.1482402,0.742628774
SITIO GRANDE 1001,31-03-99,2.982922201,294.1833017,0.748928061
SITIO GRANDE 1001,30-04-99,1.38217729,146.1655802,0.580215963
SITIO GRANDE 1001,31-05-99,1.612143846,166.8519156,0.617172691
SITIO GRANDE 1001,30-06-99,2.555757576,271.0863636,0.718765979
SITIO GRANDE 1001,31-07-99,2.963609801,312.2202669,0.747704731
SITIO GRANDE 1001,31-08-99,2.910238429,307.8709677,0.744261119
SITIO GRANDE 1001,30-09-99,3.109658789,242.3466829,0.756670796
SITIO GRANDE 1001,31-10-99,3.886305816,319.6106676,0.795346416
SITIO GRANDE 1001,30-11-99,3.96287037,362.1406481,0.798503703
SITIO GRANDE 1001,31-12-99,3.995877767,245.612062,0.799834975
SITIO GRANDE 1001,31-01-00,3.995877767,215.0088718,0.799834975
SITIO GRANDE 1001,29-02-00,3.986607143,214.3986607,0.799462847
SITIO GRANDE 1001,31-03-00,0.562386364,250.4429545,0.359953451
SITIO GRANDE 1001,30-04-00,0.562424242,250.0632727,0.359968968
SITIO GRANDE 1001,31-05-00,0.562463343,248.706393,0.359984985
SITIO GRANDE 1001,30-06-00,0.561933276,248.9166809,0.359767786
SITIO GRANDE 1001,31-07-00,0.556451613,221.5104839,0.357512953
SITIO GRANDE 1001,31-08-00,3.84319754,297.0983859,0.793524837
SITIO GRANDE 1001,31-10-02,6.449763033,256.7303318,0.865767542
SITIO GRANDE 1001,30-04-03,13.93815789,288.1888158,0.933057342
SITIO GRANDE 1001,31-05-03,14.00220183,304.4933945,0.933343118
SITIO GRANDE 1001,30-06-03,13.96157655,409.6627055,0.933162124
SITIO GRANDE 1001,31-07-03,13.93041958,500.0667832,0.933022646
SITIO GRANDE 1001,31-08-03,0.142857143,104.2857143,0.125
SITIO GRANDE 1001,30-09-03,0.838187452,94.01177382,0.455985841
SITIO GRANDE 1001,31-10-03,2.044444444,65.61139241,0.671532847
SITIO GRANDE 1001,30-11-03,2.046086957,59.08652174,0.671709963
SITIO GRANDE 1001,31-12-03,2.047118216,63.44089188,0.671821069
SITIO GRANDE 1001,31-01-04,2.091610415,48.68411627,0.67654398
SITIO GRANDE 1001,29-02-04,2.937170769,30.29384159,0.746010509
SITIO GRANDE 1001,31-03-04,3.874596774,33.36673387,0.794854827
SITIO GRANDE 1001,30-04-04,3.877712855,60.4336394,0.794985882
SITIO GRANDE 1001,31-05-04,4.762128713,53.66311881,0.826453026
SITIO GRANDE 1001,30-06-04,5.173937205,53.51458739,0.838028803
SITIO GRANDE 1001,31-07-04,5.173387097,44.78467742,0.83801437
SITIO GRANDE 1001,31-08-04,5.173387097,177.5795699,0.83801437
SITIO GRANDE 1001,30-09-04,5.177271464,337.892748,0.838116229
SITIO GRANDE 1001,31-10-04,5.177986577,472.9838926,0.838134967
SITIO GRANDE 1001,30-11-04,5.723114208,388.2684035,0.851259406
SITIO GRANDE 1001,31-12-04,7.201075269,369.8494624,0.87806477
SITIO GRANDE 1001,31-01-05,7.208960573,389.3114695,0.878181898
SITIO GRANDE 1001,28-02-05,7.204761905,389.9527778,0.878119559
SITIO GRANDE 1001,31-03-05,6.894623656,383.8992832,0.873331517
SITIO GRANDE 1001,30-04-05,6.966246291,405.3330861,0.874470364
SITIO GRANDE 1001,31-05-05,6.758781362,344.3301075,0.87111378
SITIO GRANDE 1001,30-06-05,6.85754717,400.9040881,0.872733822
SITIO GRANDE 1001,31-07-05,6.930107527,389.1857527,0.873898305
SITIO GRANDE 1001,31-08-05,7.391712707,390.9314917,0.880834815
SITIO GRANDE 1001,30-09-05,8.013059183,396.1578216,0.88904988
SITIO GRANDE 1001,31-10-05,8.004829622,475.7083445,0.888948482
SITIO GRANDE 1001,30-11-05,2.6,396.8032222,0.722222222
SITIO GRANDE 1001,31-12-05,2.378465571,448.3831031,0.704007639
SITIO GRANDE 1001,31-01-06,2.37402964,521.100615,0.70361849
SITIO GRANDE 1001,28-02-06,2.382100212,447.898672,0.704325733
SITIO GRANDE 1001,31-03-06,2.609998941,319.7585002,0.722991608
SITIO GRANDE 1001,30-04-06,3.902169727,429.2635768,0.796008695
SITIO GRANDE 1001,31-05-06,4.009552165,454.1529587,0.800381358
SITIO GRANDE 1001,30-06-06,4.108333333,462.4267949,0.804241436
SITIO GRANDE 1001,31-07-06,3.759559506,705.704259,0.789896523
SITIO GRANDE 1001,31-08-06,4.889506173,804.5234767,0.830206477
SITIO GRANDE 1001,30-09-06,5.510157933,710.4860553,0.846393895
SITIO GRANDE 1001,31-10-06,5.753878337,821.6394165,0.851936924
SITIO GRANDE 1001,30-11-06,6.64373594,1148.729636,0.869173921
SITIO GRANDE 1001,31-12-06,7.343964084,1434.876588,0.880152888
SITIO GRANDE 1001,31-01-07,11.42778052,1598.94785,0.919535109
SITIO GRANDE 1001,28-02-07,13.49604592,1614.807079,0.931015671
SITIO GRANDE 1001,31-03-07,13.51736292,1604.888658,0.931116966
SITIO GRANDE 1001,30-04-07,13.52053571,1471.600952,0.931132017
SITIO GRANDE 1001,31-05-07,13.78986342,1416.302616,0.932386123
